Date,CL=F,EEM,ES=F,EURUSD=X,GBPUSD=X,GC=F,GLD,HYG,IEF,IWM,JPY=X,LQD,NQ=F,QQQ,SPY,TLT,USO,UUP,ZN=F
2022-05-27,115.06999969482422,37.9426155090332,4155.75,1.0732953548431396,1.261734127998352,1851.300048828125,172.85000610351562,63.24485778808594,91.3963851928711,177.73785400390625,127.04499816894531,97.09248352050781,12677.75,301.066162109375,391.93994140625,102.10728454589844,85.45999908447266,23.414661407470703,120.484375
2022-05-30,,,,1.0731456279754639,1.262833595275879,,,,,,127.28500366210938,,,,,,,,
2022-05-31,114.66999816894531,38.47499084472656,4131.25,1.0773539543151855,1.2647020816802979,1842.699951171875,171.13999938964844,62.700618743896484,90.4422378540039,175.53077697753906,127.78399658203125,96.37661743164062,12646.5,300.2674560546875,389.74072265625,99.94644927978516,85.47000122070312,23.457763671875,119.84375
2022-06-01,115.26000213623047,38.20429229736328,4099.0,1.0734105110168457,1.2608909606933594,1843.300048828125,172.22999572753906,62.4686393737793,89.93304443359375,174.53623962402344,128.73599243164062,95.81440734863281,12551.0,298.0467224121094,386.5884094238281,99.83220672607422,85.54000091552734,23.638805389404297,119.046875
2022-06-02,116.87000274658203,38.86298751831055,4175.25,1.0654165744781494,1.2483147382736206,1866.5,174.35000610351562,62.72994613647461,90.06450653076172,178.79876708984375,130.1219940185547,95.8565902709961,12893.75,306.208984375,393.9502868652344,99.8837661743164,87.25,23.431901931762695,119.28125
2022-06-03,118.87000274658203,38.23136520385742,4107.0,1.0751069784164429,1.2579249143600464,1845.4000244140625,172.5800018310547,62.262821197509766,89.88921356201172,177.18844604492188,129.91799926757812,95.55274200439453,12551.0,298.24151611328125,387.4849853515625,99.66900634765625,89.47000122070312,23.53535270690918,119.046875
2022-06-06,118.5,38.43889236450195,4120.5,1.0726046562194824,1.249230146408081,1839.199951171875,171.82000732421875,61.795658111572266,89.21437072753906,177.9556884765625,130.70700073242188,94.87738037109375,12605.0,299.2350158691406,388.664794921875,97.83075714111328,88.38999938964844,23.587080001831055,118.453125
2022-06-07,119.41000366210938,38.55619430541992,4158.75,1.0691413879394531,1.2523481845855713,1847.5,172.94000244140625,61.938175201416016,89.57369995117188,180.8258056640625,132.17599487304688,95.38384246826172,12711.5,301.8161315917969,392.3929443359375,98.88733673095703,90.04000091552734,23.561216354370117,118.953125
2022-06-08,122.11000061035156,38.76373291015625,4114.0,1.0698620080947876,1.2587324380874634,1851.9000244140625,172.77999877929688,61.40772247314453,89.24061584472656,178.03152465820312,132.8470001220703,94.83517456054688,12615.75,299.64410400390625,388.1268310546875,98.01116180419922,91.98999786376953,23.630184173583984,118.609375
2022-06-09,121.51000213623047,37.846458435058594,4016.25,1.071765422821045,1.254028558731079,1848.800048828125,172.22999572753906,60.91681671142578,89.16175842285156,174.34088134765625,134.42999267578125,94.21045684814453,12275.0,291.6182556152344,378.89599609375,98.33757019042969,91.08000183105469,23.8026065826416,118.421875
2022-06-10,120.66999816894531,37.4278678894043,3899.0,1.0619205236434937,1.2492972612380981,1871.5,174.5399932861328,59.8796501159668,88.28528594970703,169.61123657226562,134.41799926757812,93.29874420166016,11840.0,281.33270263671875,367.90966796875,97.72769165039062,90.12999725341797,23.992265701293945,117.3125
2022-06-13,120.93000030517578,36.11747360229492,3750.5,1.0489987134933472,1.2274909019470215,1828.0,169.92999267578125,57.87654495239258,86.71644592285156,161.64305114746094,134.81399536132812,91.14607238769531,11296.5,268.2518005371094,353.9408264160156,94.66107940673828,90.36000061035156,24.225034713745117,115.796875
2022-06-14,118.93000030517578,36.61797332763672,3736.75,1.0415147542953491,1.2144765853881836,1809.5,168.57000732421875,58.25657272338867,86.0240478515625,160.86428833007812,134.22500610351562,90.67334747314453,11314.25,268.7388610839844,352.874267578125,93.46710205078125,88.44999694824219,24.276758193969727,114.96875
2022-06-15,115.30999755859375,37.10026550292969,3789.25,1.0440592765808105,1.201258897781372,1815.300048828125,170.77000427246094,59.38875961303711,87.22479248046875,163.21957397460938,135.29400634765625,92.091552734375,11593.75,275.4496765136719,357.90496826171875,95.21082305908203,86.93000030517578,24.087099075317383,115.6875
2022-06-16,117.58999633789062,35.96278381347656,3668.25,1.0456204414367676,1.2174336910247803,1845.699951171875,172.69000244140625,58.446571350097656,87.79446411132812,155.6597900390625,134.11500549316406,92.1928482055664,11124.75,264.3362731933594,346.0597839355469,95.96675109863281,87.66000366210938,23.854331970214844,116.34375
