Date,AAPL_250C_20271217,CL=F,EEM,ES=F,EURUSD=X,GBPUSD=X,GC=F,GLD,HYG,IEF,IWM,JPY=X,LQD,NQ=F,QQQ,QQQ_700P_20271217,SPY,SPY_550P_20271217,SPY_650C_20271217,TLT,USO,UUP,ZN=F
2025-12-01,,59.31999969482422,53.237464904785156,6826.75,1.1601465940475464,1.3239772319793701,4239.2998046875,389.75,78.11347961425781,94.83595275878906,243.78466796875,155.92799377441406,108.34370422363281,25391.25,614.923828125,,674.6803588867188,,,86.78449249267578,71.05999755859375,27.268707275390625,112.9375
2025-12-02,,58.63999938964844,53.257080078125,6840.25,1.1607661247253418,1.3209341764450073,4186.60009765625,387.239990234375,78.25907897949219,94.91442108154297,243.33802795410156,155.5570068359375,108.41211700439453,25606.0,619.736328125,,675.9299926757812,,,86.82359313964844,70.19999694824219,27.259037017822266,113.0
2025-12-03,,58.95000076293945,53.29631423950195,6862.0,1.1627906560897827,1.3219469785690308,4199.2998046875,386.8800048828125,78.3270263671875,95.110595703125,247.7646942138672,155.8070068359375,108.65646362304688,25657.5,621.2507934570312,,678.2706298828125,,,87.06800842285156,70.66000366210938,27.123659133911133,113.21875
2025-12-04,,59.66999816894531,53.28650665283203,6866.75,1.1666841506958008,1.3348817825317383,4211.7998046875,387.1300048828125,78.38528442382812,94.81633758544922,249.93832397460938,155.10699462890625,108.46099853515625,25622.75,620.6729125976562,,678.7664794921875,,,86.59874725341797,71.38999938964844,27.181678771972656,112.84375
2025-12-05,,60.08000183105469,53.688629150390625,6878.25,1.1642799377441406,1.3321788311004639,4212.89990234375,386.44000244140625,78.38528442382812,94.62017059326172,248.89617919921875,155.14199829101562,108.35348510742188,25732.0,623.20361328125,,680.0557861328125,,,86.19791412353516,71.91999816894531,27.152667999267578,112.640625
2025-12-08,,58.880001068115234,53.57093048095703,6855.75,1.164022445678711,1.3324593305587769,4187.2001953125,385.4200134277344,78.19113159179688,94.42399597167969,248.99542236328125,155.33999633789062,108.12866973876953,25664.0,622.008056640625,,678.0126953125,,,85.9144058227539,70.48999786376953,27.191349029541016,112.390625
2025-12-09,,58.25,53.482662200927734,6848.25,1.1641442775726318,1.3326793909072876,4206.7001953125,387.3999938964844,78.10377502441406,94.28668975830078,249.51153564453125,155.843994140625,107.9918441772461,25699.75,622.7752075195312,,677.4276123046875,,,86.00238800048828,69.86000061035156,27.230026245117188,112.234375
2025-12-10,,58.459999084472656,54.0809440612793,6891.75,1.1628313064575195,1.3303532600402832,4196.39990234375,389.04998779296875,78.36585998535156,94.59075164794922,252.90597534179688,156.83799743652344,108.49031066894531,25798.0,625.3258666992188,,681.92041015625,,,86.33477783203125,70.54000091552734,27.084980010986328,112.359375
2025-12-11,,57.599998474121094,53.8259391784668,6907.25,1.1701242923736572,1.3388315439224243,4285.5,393.239990234375,78.35616302490234,94.60055541992188,255.87364196777344,155.7899932861328,108.33392333984375,25713.5,623.3032836914062,,683.5072021484375,,,86.21747589111328,69.25,26.988283157348633,112.609375
2025-12-12,,57.439998626708984,53.19823455810547,6830.75,1.1739431619644165,1.339046597480774,4300.10009765625,395.44000244140625,78.2105484008789,94.34554290771484,251.95315551757812,155.56700134277344,107.6790771484375,25213.5,611.3867797851562,,676.1581420898438,,,85.386474609375,68.80999755859375,27.026962280273438,112.34375
2025-12-15,,56.81999969482422,53.04130554199219,6823.0,1.1737639904022217,1.3367732763290405,4306.7001953125,395.79998779296875,78.24938201904297,94.42399597167969,250.04750061035156,155.88800048828125,107.80614471435547,25093.25,608.3179931640625,,675.1365966796875,,,85.44514465332031,67.88999938964844,27.00762367248535,112.453125
2025-12-16,,55.27000045776367,52.70604705810547,6801.0,1.1754610538482666,1.3380612134933472,4304.5,395.8900146484375,78.29792022705078,94.68883514404297,248.8644256591797,155.01499938964844,108.05049133300781,25139.0,609.5236206054688,,673.2918701171875,,,85.9144058227539,66.16999816894531,26.978612899780273,112.6875
2025-12-17,,55.939998626708984,52.32801055908203,6726.5,1.1749500036239624,1.342499852180481,4347.5,399.2900085449219,78.20084381103516,94.66921997070312,246.2154541015625,154.7779998779297,107.93319702148438,24668.75,598.2247924804688,,665.8832397460938,,,85.8362045288086,67.9800033569336,27.036630630493164,112.671875
2025-12-18,,56.150001525878906,52.92491149902344,6778.25,1.1742326021194458,1.3374598026275635,4339.5,398.57000732421875,78.41439819335938,94.91442108154297,247.6793670654297,155.4949951171875,108.34370422363281,25028.25,606.8931884765625,,670.9115600585938,,,86.24679565429688,67.19000244140625,27.055971145629883,112.9375
2025-12-19,,56.65999984741211,53.442222595214844,6796.5400390625,1.1725666522979736,1.3385393619537354,4361.39990234375,399.0199890136719,78.3763656616211,94.70088195800781,249.750732421875,155.58599853515625,108.06502532958984,25132.7890625,614.8042602539062,,676.9923095703125,,,85.92488861083984,68.02999877929688,27.14299964904785,112.703125
